start_city,start_lat,start_lng,end_city,end_lat,end_lng,trip_start_time,trip_end_time,trip_duration_minutes,traffic_wait_minutes,traffic_level,passenger_count,day_of_week
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 12:11,2025-05-22 13:11,60,37,Medium,14,Tuesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 10:22,2025-05-22 11:05,43,45,High,17,Saturday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 09:18,2025-05-22 10:06,48,55,High,7,Thursday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 14:33,2025-05-22 15:01,28,52,High,26,Friday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 12:20,2025-05-22 13:30,70,34,Medium,13,Friday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 13:15,2025-05-22 14:23,68,30,Medium,14,Wednesday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 12:55,2025-05-22 13:56,61,50,High,20,Tuesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 12:26,2025-05-22 13:42,76,43,High,12,Wednesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 16:58,2025-05-22 17:23,25,57,High,24,Wednesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 09:43,2025-05-22 10:48,65,39,Medium,27,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 15:59,2025-05-22 16:36,37,39,Medium,12,Saturday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 07:36,2025-05-22 08:33,57,55,High,8,Saturday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 13:13,2025-05-22 13:57,44,31,Medium,5,Friday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 13:56,2025-05-22 15:01,65,45,High,18,Tuesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 09:57,2025-05-22 10:26,29,29,Medium,23,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 16:50,2025-05-22 17:22,32,38,Medium,6,Tuesday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 09:10,2025-05-22 09:54,44,36,Medium,21,Friday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 09:56,2025-05-22 10:27,31,25,Medium,30,Sunday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 15:10,2025-05-22 16:06,56,42,High,27,Wednesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 13:25,2025-05-22 13:57,32,60,High,6,Friday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 13:09,2025-05-22 14:18,69,16,Light,10,Monday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 16:41,2025-05-22 17:15,34,13,Light,16,Wednesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 11:19,2025-05-22 11:54,35,59,High,8,Sunday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 10:40,2025-05-22 11:45,65,60,High,26,Saturday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 12:37,2025-05-22 14:07,90,50,High,28,Sunday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 13:57,2025-05-22 14:38,41,39,Medium,26,Wednesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 16:33,2025-05-22 18:01,88,24,Medium,21,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 12:22,2025-05-22 13:22,60,15,Light,14,Wednesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 13:13,2025-05-22 14:41,88,18,Light,25,Saturday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 14:08,2025-05-22 15:24,76,22,Medium,21,Tuesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 16:04,2025-05-22 16:36,32,33,Medium,16,Friday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 15:59,2025-05-22 16:24,25,44,High,29,Wednesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 11:04,2025-05-22 11:47,43,52,High,16,Tuesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 11:43,2025-05-22 12:15,32,53,High,15,Tuesday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 10:48,2025-05-22 12:12,84,35,Medium,9,Thursday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 07:48,2025-05-22 08:48,60,32,Medium,10,Monday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 12:23,2025-05-22 13:02,39,53,High,17,Sunday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 08:47,2025-05-22 09:39,52,36,Medium,21,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 15:45,2025-05-22 16:21,36,34,Medium,24,Monday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 15:49,2025-05-22 16:27,38,25,Medium,13,Wednesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 09:22,2025-05-22 10:09,47,12,Light,11,Friday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 12:16,2025-05-22 13:45,89,43,High,17,Tuesday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 09:17,2025-05-22 10:10,53,40,Medium,11,Thursday
Prizren,42.2139,20.7417,Gjilan,42.4666,21.4666,2025-05-22 16:00,2025-05-22 17:10,70,49,High,14,Sunday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 12:50,2025-05-22 13:24,34,46,High,13,Monday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 11:42,2025-05-22 12:03,21,33,Medium,23,Thursday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 08:01,2025-05-22 08:40,39,27,Medium,17,Friday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 10:28,2025-05-22 11:42,74,26,Medium,29,Saturday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 12:06,2025-05-22 12:27,21,25,Medium,26,Sunday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 15:18,2025-05-22 15:39,21,10,Light,30,Sunday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-05-22 11:24,2025-05-22 12:14,50,5,Light,10,Friday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 08:28,2025-05-22 09:17,49,56,High,12,Tuesday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 13:11,2025-05-22 14:03,52,55,High,8,Thursday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 10:03,2025-05-22 10:42,39,27,Medium,6,Tuesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 07:01,2025-05-22 07:26,25,40,Medium,8,Wednesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 10:33,2025-05-22 11:20,47,37,Medium,29,Monday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 15:25,2025-05-22 16:46,81,41,High,6,Sunday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 14:53,2025-05-22 15:37,44,13,Light,13,Monday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 07:21,2025-05-22 08:45,84,19,Light,17,Saturday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 12:28,2025-05-22 13:47,79,7,Light,10,Wednesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 15:54,2025-05-22 17:13,79,9,Light,18,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 08:07,2025-05-22 09:26,79,15,Light,18,Monday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 07:35,2025-05-22 08:31,56,54,High,12,Sunday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 12:51,2025-05-22 14:08,77,53,High,15,Wednesday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2025-05-22 13:56,2025-05-22 15:13,77,12,Light,14,Saturday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 11:03,2025-05-22 12:25,82,33,Medium,13,Tuesday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 13:28,2025-05-22 14:35,67,37,Medium,30,Wednesday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 12:25,2025-05-22 13:42,77,5,Light,14,Friday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 07:26,2025-05-22 08:40,74,54,High,16,Monday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 12:47,2025-05-22 14:14,87,59,High,18,Monday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 14:11,2025-05-22 15:10,59,9,Light,14,Wednesday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 08:22,2025-05-22 08:59,37,20,Medium,10,Saturday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 16:19,2025-05-22 16:55,36,32,Medium,6,Monday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 09:27,2025-05-22 10:22,55,60,High,19,Saturday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 07:14,2025-05-22 08:40,86,41,High,20,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 15:40,2025-05-22 16:39,59,39,Medium,20,Monday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 08:36,2025-05-22 09:23,47,10,Light,24,Thursday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 13:39,2025-05-22 15:02,83,29,Medium,23,Friday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 08:59,2025-05-22 09:41,42,40,Medium,11,Tuesday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 15:57,2025-05-22 16:28,31,48,High,7,Saturday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 15:52,2025-05-22 16:16,24,13,Light,20,Saturday
Gjilan,42.4666,21.4666,Ferizaj,42.3706,21.155,2025-05-22 10:14,2025-05-22 10:44,30,20,Medium,16,Saturday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 11:28,2025-05-22 12:10,42,23,Medium,5,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 13:00,2025-05-22 13:25,25,41,High,30,Monday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2025-05-22 15:37,2025-05-22 16:34,57,12,Light,21,Thursday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-05-22 11:25,2025-05-22 11:47,22,6,Light,12,Monday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 08:55,2025-05-22 10:08,73,39,Medium,20,Friday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 11:02,2025-05-22 11:58,56,60,High,18,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 16:08,2025-05-22 16:35,27,7,Light,15,Thursday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 13:17,2025-05-22 14:15,58,31,Medium,14,Saturday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 10:16,2025-05-22 11:26,70,58,High,8,Wednesday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2025-05-22 08:52,2025-05-22 09:13,21,22,Medium,15,Sunday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 12:51,2025-05-22 14:07,76,22,Medium,22,Friday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-22 07:02,2025-05-22 07:32,30,48,High,5,Monday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 07:00,2025-05-22 07:25,25,31,Medium,8,Monday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 07:04,2025-05-22 07:56,52,21,Medium,29,Saturday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 16:54,2025-05-22 18:12,78,47,High,22,Saturday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-22 10:26,2025-05-22 11:49,83,11,Light,12,Monday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 15:44,2025-05-22 16:29,45,54,High,24,Friday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 14:39,2025-05-22 15:54,75,9,Light,7,Wednesday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 11:52,2025-05-22 12:15,23,29,Medium,30,Saturday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 10:35,2025-05-22 10:59,24,15,Light,6,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 08:21,2025-05-22 09:50,89,15,Light,6,Friday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 13:47,2025-05-22 14:09,22,26,Medium,19,Friday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 12:13,2025-05-22 13:17,64,49,High,16,Thursday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 09:40,2025-05-22 10:05,25,38,Medium,9,Thursday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 13:23,2025-05-22 14:35,72,23,Medium,20,Friday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 08:00,2025-05-22 09:30,90,47,High,30,Wednesday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 12:22,2025-05-22 13:51,89,26,Medium,10,Monday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 09:51,2025-05-22 11:17,86,50,High,19,Sunday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 12:29,2025-05-22 13:08,39,36,Medium,18,Friday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 09:03,2025-05-22 09:49,46,58,High,14,Tuesday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 10:30,2025-05-22 11:28,58,24,Medium,6,Thursday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 13:03,2025-05-22 13:31,28,41,High,9,Thursday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 11:03,2025-05-22 12:03,60,36,Medium,18,Wednesday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 11:05,2025-05-22 12:28,83,54,High,22,Thursday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 09:30,2025-05-22 10:42,72,59,High,9,Wednesday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 12:20,2025-05-22 12:53,33,60,High,17,Friday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 15:19,2025-05-22 16:34,75,58,High,29,Friday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 15:36,2025-05-22 16:00,24,27,Medium,25,Saturday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2025-05-22 11:54,2025-05-22 12:47,53,18,Light,5,Wednesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 14:46,2025-05-22 15:10,24,9,Light,24,Saturday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 15:32,2025-05-22 16:33,61,54,High,28,Sunday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 14:19,2025-05-22 15:13,54,60,High,22,Tuesday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 15:42,2025-05-22 16:29,47,53,High,13,Thursday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 08:27,2025-05-22 08:55,28,36,Medium,10,Thursday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 08:03,2025-05-22 08:41,38,30,Medium,5,Saturday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 12:05,2025-05-22 13:09,64,37,Medium,28,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 13:41,2025-05-22 14:58,77,48,High,16,Friday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 11:51,2025-05-22 13:05,74,46,High,9,Sunday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 12:02,2025-05-22 13:10,68,49,High,18,Wednesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 12:51,2025-05-22 13:48,57,10,Light,20,Tuesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 07:36,2025-05-22 09:06,90,50,High,9,Thursday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 08:15,2025-05-22 09:17,62,27,Medium,23,Friday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 16:47,2025-05-22 17:18,31,26,Medium,15,Wednesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 12:55,2025-05-22 14:20,85,42,High,16,Thursday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 15:45,2025-05-22 16:31,46,50,High,22,Sunday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 08:13,2025-05-22 08:34,21,46,High,27,Monday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2025-05-22 08:20,2025-05-22 09:24,64,47,High,25,Monday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 14:20,2025-05-22 15:17,57,55,High,6,Saturday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2025-05-22 15:31,2025-05-22 16:16,45,15,Light,22,Saturday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 11:46,2025-05-22 12:34,48,48,High,14,Friday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 13:39,2025-05-22 14:09,30,49,High,10,Saturday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 10:44,2025-05-22 11:53,69,8,Light,28,Saturday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 09:43,2025-05-22 10:46,63,38,Medium,10,Monday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 12:18,2025-05-22 12:58,40,57,High,11,Tuesday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 14:24,2025-05-22 15:47,83,31,Medium,23,Wednesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 16:18,2025-05-22 16:49,31,5,Light,6,Saturday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 07:47,2025-05-22 08:14,27,22,Medium,22,Sunday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 07:19,2025-05-22 08:01,42,20,Medium,27,Sunday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 16:26,2025-05-22 17:45,79,30,Medium,5,Monday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 08:39,2025-05-22 09:23,44,44,High,25,Friday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 12:55,2025-05-22 14:20,85,40,Medium,6,Tuesday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 10:45,2025-05-22 12:08,83,24,Medium,18,Thursday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 12:05,2025-05-22 12:27,22,10,Light,23,Sunday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-05-22 14:06,2025-05-22 14:52,46,56,High,10,Friday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 10:39,2025-05-22 11:00,21,6,Light,14,Monday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 08:49,2025-05-22 09:23,34,9,Light,23,Friday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 07:45,2025-05-22 08:31,46,51,High,12,Monday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 12:35,2025-05-22 13:40,65,44,High,17,Sunday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 14:18,2025-05-22 15:43,85,14,Light,23,Sunday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 14:36,2025-05-22 15:00,24,25,Medium,13,Friday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 16:57,2025-05-22 17:19,22,23,Medium,19,Wednesday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 14:48,2025-05-22 16:07,79,45,High,13,Sunday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 16:17,2025-05-22 16:37,20,41,High,24,Wednesday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 11:39,2025-05-22 12:07,28,12,Light,17,Wednesday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 16:24,2025-05-22 16:44,20,36,Medium,30,Monday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 16:04,2025-05-22 17:15,71,55,High,5,Thursday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 10:23,2025-05-22 10:56,33,26,Medium,29,Friday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 10:30,2025-05-22 11:27,57,40,Medium,11,Friday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 15:31,2025-05-22 16:09,38,25,Medium,11,Monday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 10:35,2025-05-22 11:48,73,29,Medium,15,Thursday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 11:20,2025-05-22 12:33,73,41,High,13,Saturday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 09:50,2025-05-22 11:20,90,11,Light,14,Wednesday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 08:40,2025-05-22 09:10,30,20,Medium,26,Friday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 09:04,2025-05-22 09:50,46,50,High,11,Saturday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 07:02,2025-05-22 07:26,24,19,Light,19,Monday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 10:59,2025-05-22 12:27,88,5,Light,6,Wednesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 12:23,2025-05-22 12:56,33,44,High,30,Friday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 16:49,2025-05-22 17:43,54,23,Medium,12,Tuesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 08:43,2025-05-22 09:46,63,33,Medium,16,Sunday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 10:59,2025-05-22 11:23,24,34,Medium,9,Wednesday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2025-05-22 14:13,2025-05-22 15:36,83,50,High,28,Tuesday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 08:25,2025-05-22 09:46,81,21,Medium,11,Tuesday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-05-22 15:02,2025-05-22 16:24,82,31,Medium,28,Wednesday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-05-22 11:28,2025-05-22 12:24,56,29,Medium,27,Thursday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-05-22 10:53,2025-05-22 11:14,21,41,High,28,Wednesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 13:04,2025-05-22 13:45,41,41,High,12,Sunday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 08:28,2025-05-22 09:29,61,15,Light,22,Friday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 12:40,2025-05-22 13:14,34,35,Medium,13,Tuesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 14:23,2025-05-22 15:50,87,36,Medium,5,Monday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-05-22 16:38,2025-05-22 17:31,53,49,High,12,Thursday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 10:31,2025-05-22 11:06,35,49,High,22,Saturday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 14:20,2025-05-22 15:47,87,39,Medium,18,Thursday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 10:01,2025-05-22 11:16,75,57,High,27,Tuesday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 14:15,2025-05-22 15:20,65,29,Medium,20,Monday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 16:36,2025-05-22 17:36,60,14,Light,27,Friday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 07:14,2025-05-22 08:33,79,7,Light,12,Sunday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 12:45,2025-05-22 14:10,85,34,Medium,25,Friday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 15:24,2025-05-22 16:38,74,11,Light,18,Monday
Prizren,42.2139,20.7417,Gjilan,42.4666,21.4666,2025-05-22 09:58,2025-05-22 10:39,41,45,High,21,Monday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 10:59,2025-05-22 11:59,60,11,Light,12,Monday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 14:05,2025-05-22 14:42,37,32,Medium,20,Monday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 12:18,2025-05-22 13:01,43,32,Medium,24,Tuesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 12:51,2025-05-22 13:57,66,10,Light,16,Tuesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 10:10,2025-05-22 11:35,85,57,High,16,Sunday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 10:39,2025-05-22 11:57,78,21,Medium,8,Monday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 09:35,2025-05-22 10:14,39,30,Medium,5,Friday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 07:36,2025-05-22 08:43,67,27,Medium,23,Monday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 14:28,2025-05-22 15:53,85,23,Medium,6,Monday
